"","TCGA-A1-A0SE-01","TCGA-A1-A0SH-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04V-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CM-01"
"SPHK2",0.785236024715121,0.710723979158874,0.908755904556639,0.235577032738578,0.362905261915426,0.614539264057521,1.11623855022871,0.375896674294974,0.82057461508129,0.854982695360448,0.430719839507426,0.639656120956246,0.736231596356867,-0.0333021149900352,0.951091704014448
"TMEM66",5.61016394289048,5.39590464031164,6.42165069864308,2.9529348262154,5.6615402412586,4.57292403758697,4.31975757414173,3.39812881802833,4.86448309047159,6.29200136926873,4.4451871678253,4.57147156420132,4.79550584047969,4.54312525746563,5.00736566160185
"MADD",2.91317597089189,2.86149234312852,3.18889264755706,3.52401260309831,2.7817824330335,3.34908157123571,2.30992449449057,2.6168807071602,2.57345197584014,3.67747016676894,2.38865061150697,2.99681986217687,2.51074830497491,2.79819938940057,2.75574758137444
"MTCH2",3.63929198597237,3.38025025866958,3.75311299318032,4.06594393707582,3.44228900458943,4.51597590682692,4.25273544290477,3.75773870679085,3.65396937761214,3.81876287936281,4.6544896816784,3.59436518983502,4.02686949317469,3.90583114122745,4.02185159438336
"MAP3K11",2.90792313835905,2.87428456289336,2.54876571731358,2.79949913048467,2.81829666370838,2.78897792997306,3.47015704392661,3.69539604825027,3.33744311809681,3.38825456500042,3.12686797141266,3.77144965615343,3.00353739137117,2.58140949903037,2.81676986326608
"HDDC3",0.786610291426363,0.0725534424556935,0.888376154458964,-0.53274536675161,-0.340592396709023,1.50341885258868,-0.495758251955944,1.30993213108789,0.657452186514449,1.46008241937772,0.758136091900214,1.0754655434495,2.15950482374227,0.940330806576285,0.554937836839986
"CDK4",3.93857696305961,3.87315574328232,4.75833575347861,4.95200655579458,3.19881248755403,5.06131434429191,4.84895228066571,4.26014966761493,4.33758949719601,3.80085937501197,5.37897307244466,3.90634878609306,3.611154003446,3.96336578483669,4.06748330290057
"RIMS2",-6.15992579130313,-7.15735009631766,-4.66062946276926,2.32449054235074,0.265038871508025,-6.05479400786744,-0.16074299806867,-1.46346770594791,-3.55358169908092,-5.13505381854406,-1.69922193582052,-11.4669748633644,-6.54216647004209,-0.178438677158538,-6.63259327450283
"NUP43",1.52445753095271,2.33090645547129,2.50622023369755,2.77372733931114,2.27850446824803,2.67914132277004,2.33052091109842,3.70280970363363,1.84980536503288,2.1380781293769,2.07737182461834,2.51889054925485,1.79684813688452,2.43882536314834,3.06835026484808
"ABHD10",1.93921257585304,1.61685770348741,1.41016728011317,1.72575099485915,1.64049146613986,2.47099795703346,2.15423779049753,2.33095698940383,1.8192938400773,2.28241220811882,1.70077588772567,2.39172011242646,2.24720696893869,2.16085092845668,2.05777671240361
"CACNG2",-11.7167230378959,-11.6600625822837,-11.7125235551035,-3.18903796545886,-11.6860031879782,-11.3346367013878,-11.8064959860424,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-11.6893827999235,-11.4751699052735
"STX12",2.9519738431853,2.88565764304931,3.60744909600616,2.75344200880854,2.62033182980058,2.92841957130107,2.65278359342138,2.57517267230513,2.68447788359006,2.71500251074975,3.54049057618556,3.11321220367898,3.00726396576489,3.12439488473882,3.24845605911649
"SNCA",-1.76799371777573,-1.11300226057577,-1.4915382864368,-0.989245616121997,-1.66870201727123,-1.77893172768333,0.457628130493659,-2.31809277069259,-2.97034246690081,-2.71818817985398,-2.00842484986126,-2.19022232443022,-3.45633152250986,-2.65895291410786,-2.90741912913453
"TMEM33",3.26151505428848,3.63940668623732,3.88178670111978,3.6536533838453,3.73663500647602,4.19266710489464,3.76379782180889,3.15265351932935,3.20394197487229,4.21042842973069,2.88437108474846,3.84929019044733,3.77640723753133,3.95547408146825,3.6135278309675
"HIST1H2BJ",-3.7072638873197,-3.5926174652203,-2.6688181591094,-0.669466609466021,-5.83255638811513,-2.87332097346641,-2.56185148899889,-0.225597361885455,-1.98547722186123,-0.617920182926489,1.22815240888346,-2.94469151335872,-1.10638602864643,-2.21716312170415,-0.560668166210742
"TPD52",5.10768728084351,5.56897796187108,4.6983553209339,6.8530480891217,5.53910283415409,5.53615697701158,5.07072079521311,3.61358201560203,4.72418080389212,6.36250257535875,4.79636483301564,5.1884676731443,5.43195589831699,7.33659964940583,4.86467411419912
"OLIG2",-8.79414458138731,-11.6600625822837,-7.74609308779725,-3.84230173549693,-11.6860031879782,-11.3346367013878,-8.75408009189127,-11.6723994625325,-6.11289848605216,-11.3336265482046,-4.78094647354599,-7.35460834029181,-11.4411486968034,-8.7460240372457,-7.19273010026714
"DNASE2",3.31635335857746,3.45732240813335,3.13835447344287,2.80703444529147,3.4351509083077,2.88205505472907,3.81668913043544,3.20181923691811,3.73333441739851,3.55188575920966,3.31792910194514,3.37175063772848,3.97571993481365,4.29563217823611,2.90871255335573
"SPAG7",1.64752244204576,1.3899329512493,1.96437718198166,1.60908419286597,1.95759577339109,0.904639005138457,1.99746860727995,2.61837495936038,2.33276898236471,2.45334138395062,2.67457716180758,2.30949620999595,2.86305215801116,2.37995753604292,1.81617780981428
"MGA",3.00248479304548,2.89521160256205,2.92800440090316,2.3678363280766,2.39292247652436,3.58306431086367,1.38731332704844,2.00973420547107,2.23718816919667,2.34592216565286,2.98600166833421,2.62232763295152,2.51990771192025,2.91751325275585,3.77906796140684
"ZFX",2.84099062462297,2.71470509598769,2.96955128063821,2.60367226466902,1.77902975977777,3.00378464909185,1.14439120439193,1.31362635657236,1.6234969343998,3.61736449743016,1.85680878966064,2.03538184693942,2.34909695029213,2.5448104258118,1.98046734811795
"SURF4",4.99874350375818,5.6099462210346,5.16661359328641,4.65104805620428,4.95714111541967,4.92170321569546,4.91940407357557,4.81797066552503,5.438032782104,5.15306894116091,5.10547245043764,5.06832442227743,5.3652518450341,4.80757677330166,5.3546621672886
"PJA2",4.48241022745295,4.50785673460758,4.56288470595485,2.86525285602022,4.34101704637845,3.95550356534732,2.9133127041588,2.84586825916445,3.34214555025529,4.52502559870934,3.14497532714296,3.93432520872112,4.10023727575479,3.6000539398412,3.69126663884593
"ADAT2",-1.71146622632494,-2.01124125510193,-2.15306233372075,-0.336552336128837,-2.02586463807348,0.392957068257033,0.512223054420421,1.72908034927879,0.166521332043592,-0.991829775812734,0.274622150993896,-1.06436992048486,-1.44016281642279,-0.191731517508642,1.21122469198932
"RIF1",2.85236391703994,2.72106772506754,2.38682294017139,4.00328896950441,1.98927113702317,4.16918692522421,3.07340214870289,1.0041403508653,2.50260935747682,2.59211220365736,3.458216286178,1.67342612431018,1.66976422551461,2.13778997865229,3.42824012613749
"NUCB1",5.20340319219348,5.7250321715671,5.21220619895985,3.94154313618539,4.83296997791853,4.31698358936848,4.88669593367702,5.90072253429636,5.88205428436325,4.72170753831207,5.73174076770845,5.23824773933324,5.50573752485646,4.27750958987497,5.62700034490807
"SYT1",2.49815747713101,-0.78987512778862,-1.47395879060132,-3.28342646675177,2.38288792207849,-5.07351964842934,-0.248793929175332,-1.78825337021353,-3.23268731828962,4.82732703437512,-3.704881277879,4.16410571001967,-3.72644983193244,-4.23840253776619,-3.67731387185267
"NPAS4",-11.7167230378959,-5.97182626298846,-11.7125235551035,-5.06908181353508,-8.81534256129892,-8.65476255364116,-6.32171336296454,-6.66699947478988,-7.63808628937939,-7.38054759559206,-3.96676598048157,-11.4669748633644,-8.40376647480036,-6.58269947634374,-11.4751699052735
"SAMD8",-0.481973852058493,-0.327114144936258,0.358531148289937,-0.697624642249552,-0.827198475062662,-0.816656370207805,-2.14307308522948,-0.878911573473206,-1.1427534708689,0.171196411054033,-2.13715514177043,-0.732270323059594,0.0165245908180554,-1.09443496692765,-0.108357039566836
"KIAA1586",-0.256293763599824,0.108838775631013,-0.818349995887971,0.870562655756753,-0.25893867220376,2.37527788666673,-0.550662470596062,-0.372192208704894,-0.272830139183327,-0.214014881954848,0.499129949451839,-0.422983825913507,0.51756857797287,-0.313579854824829,-0.624137705364519
"HAND1",-11.7167230378959,-11.6600625822837,-11.7125235551035,-8.059853937553,-11.6860031879782,-11.3346367013878,-11.8064959860424,-8.16473165824233,-11.6759955874552,-11.3336265482046,-7.22806448796541,-11.4669748633644,-11.4411486968034,-5.02592431803885,-11.4751699052735
"RCC1",2.36948684631336,0.887475931874769,3.2883363989874,2.71256430199354,1.60401018546046,3.1155010067864,3.69277234626155,3.40632560636092,2.94521105585299,2.33316864874583,3.05125356375483,3.21110177470305,3.76530375391455,3.19194743405378,4.60952518633605
"CAPZA2",3.65348559312807,4.06139531256273,3.85095058555116,3.84026167652383,3.81551955463678,3.46985746933545,3.55111367849141,3.02215006750953,3.2514961956824,3.74124076351794,3.4258274215471,3.2763960957598,2.44426341778492,3.22504400533395,3.59777352627573
"MAP3K7",1.72295619414401,2.37005188626334,2.30517882891793,2.51048474099245,2.22983381293519,3.91962744783765,2.93076192149733,1.76054585585608,1.75021097597544,2.03513034429841,2.98716025308362,2.14554074773183,1.3804244097742,2.24711564727941,2.18357824769291
"SYNGAP1",1.64572027568649,0.735845834183791,0.52732793075108,1.07460822992763,1.02513590523746,1.36252201272529,0.440404902994854,0.563809707312324,0.142074446242204,1.51920332884267,1.69700460097761,2.0958904950421,0.183925403449175,0.870105189339223,1.32575223332831
"RORB",-3.99144540663513,-2.50114495004287,-5.02009635701384,-3.9160119732415,-3.4379333103379,-6.5254280771167,-6.10394925297767,-5.47049120177265,-6.68268352983527,-5.45205980839448,-6.26144006359649,-6.39684318259231,-4.76974208739697,-6.89423927096575,-4.67085815509248
"HIST1H2AA",-11.7167230378959,-11.6600625822837,-11.7125235551035,-11.8260250266628,-11.6860031879782,-11.3346367013878,-11.8064959860424,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-11.6893827999235,-11.4751699052735
"VAT1",5.07537929119818,5.41806520353787,5.01942945941579,3.86985855027401,4.24558846428197,5.12181307733155,4.43700946971861,4.06110126725204,4.79403031655532,5.7659046902968,3.79012792789113,5.78096940826104,4.98127985184198,3.95547408146825,4.58728294527405
"PCDHGA11",-2.27182410905472,-2.9214298356134,-0.609694859067194,-3.80366831133123,-2.94319525340199,-4.847118195322,-3.16561481337269,-3.29323773260268,-4.55798893636612,-3.21756335494255,-5.31695702405433,-3.22624076321526,-3.81843792859964,-3.97721350838925,-2.6482337854926
"UBE2G2",2.90717125163659,2.8751626053701,2.90173215504093,3.94317235495879,3.00410830824531,4.28975399615695,3.31845260213823,3.72447800558498,3.62228525875059,3.656427853191,3.42411745030907,3.76229767869168,3.12427414318434,3.62419645343905,4.08550469252854
"ZFYVE26",2.4911495342426,2.55511364303803,1.88059347628451,1.34097655925076,1.97457572788869,2.76695970358095,2.46434740202244,3.70351375409825,1.91347907323917,2.41664748081715,1.66647295067794,2.31534871563278,2.60475427153837,2.06211586041999,2.92850870462326
"PI4K2B",1.55454213112634,1.74053805185413,2.53037424248816,2.17166255482467,2.07639982239887,2.43346841361714,2.50994918330182,1.48557961878921,2.02379936898467,1.25818468244688,3.43094520820812,1.41458346461543,2.5610543443087,2.17192049409932,2.59162061169698
"AMD1",2.36484994171206,2.77381178620678,3.60848086297621,3.72755291292323,3.07043679693152,3.97875017343328,4.52848014153782,3.08022861636346,3.18609513540017,3.03110427201912,4.31067551509902,3.68852456836126,2.97474924058081,2.81033467859765,4.86470622256687
"CXXC5",2.56499578390476,1.57747932747707,3.83627295187544,1.49375489728014,2.97627742782936,-2.2107015557684,1.14837424872111,-0.0779414201534552,1.61019105694292,4.13199004141962,-1.38755427080968,2.4642511117749,1.53298227372961,1.8162188831601,-0.567583677604534
"CWC22",1.99051960393758,1.70344718916317,1.5796798615989,2.17887150062769,1.62175090873135,3.07397340347327,1.84056168610274,2.22018774988742,2.13016914368733,1.94018449172618,2.55674660595552,2.1520958022016,2.25663055154037,2.06141566014735,2.52654139917237
"PRPS1",2.3427743715935,2.02870569253041,0.715291054288334,3.3111381639447,2.08359150055905,2.41319752681302,2.45580165063755,1.85609762564349,1.36687818795538,2.15726994464873,2.36091286378574,1.6902526846758,2.62126228596033,1.90708815183109,3.19837669184248
"SPRY1",2.26391122076023,1.99193982588444,3.4471403951213,0.769867865368029,2.01000823604766,1.67686872131878,1.21192016349481,2.14857264440073,2.29584717973044,2.45777100345747,0.566820330348073,1.80284406146017,2.25114096309929,2.65750485526953,0.638441396671307
"TRIM29",3.5409226900053,2.67491958383635,2.06476505266672,4.5569291744895,1.86045531155484,-1.93187189637088,3.89720172054466,2.23876441764211,1.85074840002766,1.3845423974606,3.98094240699486,-4.34262604767552,0.986372102543254,0.526891377500522,2.41080095052329
"LYZL4",-11.7167230378959,-8.62022231775193,-11.7125235551035,-11.8260250266628,-11.6860031879782,-11.3346367013878,-11.8064959860424,-8.16473165824233,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-11.6893827999235,-11.4751699052735
"TRAF3IP1",2.2252171707896,1.43230972257853,1.93917509534528,1.20091574113753,2.16905214148979,1.46454695603377,1.44242096462653,1.49374353022559,1.81059485897481,2.25382869274129,1.33271889631652,2.25746693847003,2.24089013592317,1.38284629339316,1.46611837477205
"GALT",-0.213140750388095,-0.035507443331845,0.599675886275969,-0.103428366332518,0.0994656279068851,0.193454980742273,0.083477898474773,0.627522284324244,2.1939910687513,1.57463808588058,0.188604442893932,-0.269936367614204,0.689773809773018,1.4061942188367,0.855627116644068
"NCK1",1.58683227156824,1.70146838567851,1.33237118546604,1.54615361082928,1.30791985138687,2.01398551486629,2.89762315387386,1.1204794726528,2.32668056558686,1.93277877554099,1.67704121069971,1.52692730712313,1.92550300447764,1.49286845636435,3.13376243609108
"CLSTN1",4.90289114563163,5.23490127112602,5.29688597177918,4.55437312884055,4.89699422851574,6.17532049909279,5.04016722313937,5.30779850022209,4.57094470361386,4.63309284073829,5.76454344850477,5.33689268861117,5.2334552854779,5.18346257278153,4.46997399384363
"KDM5A",3.53558041894221,3.90187513346476,4.19128129715442,5.53461623251376,2.97889547927272,5.48183276018768,5.01938554255296,2.38286788832,3.60114300164434,3.8942386717368,4.78023177374666,3.17244905789978,3.08425881615317,2.85505525251455,3.44164809604714
"ZNF473",0.92081657006706,0.397455382336129,0.697946876737712,2.24006096752206,0.169958487098179,2.17848388764409,1.95337659701895,0.368101920443229,1.40333385162004,1.06847204767833,1.06947639508169,0.601519280496907,0.558780857382881,0.682511432878358,1.9050378812903
"ADRA2C",-0.485919603079462,-3.67248021746737,0.694064133686538,-0.311470732973748,-1.59169849038999,-2.61096893170694,-3.38048288614356,-2.38837123244222,-3.0810962596351,-6.82684690763679,-1.82371895671499,-2.76458050839649,-3.5408735754697,0.132765755885828,-3.56234043315033
"NCOA1",3.36124383451511,3.91580988294821,3.13871161034869,2.91790242793545,2.92842312674151,3.86511967553381,2.69060412671627,2.82337188761393,2.87870057506362,4.31870022724736,3.12511492606405,3.28110296445545,3.26710504725711,3.08979410906464,2.11935951694576
"SMC1B",-6.37722929999414,-5.78271095583446,-6.79299277871626,-4.20838859870585,-7.91771298121224,2.09469392784713,2.15885199774012,-0.992915844262924,-4.54840357534011,-8.29028204332739,-0.352520515725757,-8.27351849761479,-3.22889065260071,-7.29199053077364,0.338956689905203
"SSH2",2.19780785142117,2.59296569555089,1.48398236805282,2.00632763381955,1.5019377211623,3.170392767345,1.00197836142936,1.59131339518642,1.72368501763779,3.07068440812721,1.64998642476312,1.78849016783295,1.36016842453119,1.08513414079964,1.69860777899854
"C10orf137",0.945929317476751,0.478268102198662,-0.0728400775056368,2.01936034668627,1.00323830554236,2.71362401004669,0.908001981167176,0.722282406465548,1.33757379573916,1.14371432848115,1.23336928390594,1.17077529074805,1.25282038526387,1.21294218870728,1.85289937811359
"SUSD1",0.102788683378567,1.21371832483334,0.509764202639973,0.535962049199222,0.294637674798491,0.958477965590655,0.738691014053855,-1.10680038278508,0.157402128054807,0.305053716271892,2.08460638687834,-0.550986465109525,0.0745107375701073,0.426072525473487,-0.428888947822659
"ZCCHC8",1.05857076991023,1.45715095796498,1.27374479603474,2.6118900807509,1.57148277585654,2.08973537204574,1.27764171152212,1.68697922040427,1.460059262872,2.20020151898288,1.83380880696764,2.28669798452095,2.64358214073708,2.62612696646725,2.61776673564097
"DCTN6",2.01585355981287,1.48272448799123,2.51229679111311,0.289811952652812,1.73735542757514,1.44582022561651,1.37036187544792,0.470926986477378,1.40974805697066,2.11769482253534,1.08398822904792,1.31461640052588,1.26687813120044,1.28787887508622,2.61165714154814
"RAB20",1.39205948662428,1.68453792408137,0.690170912755262,0.882839003773785,1.83666121494873,0.596433925268156,0.433892885380117,1.4440530216826,2.13791664261018,-1.33579503742218,1.26809904500002,1.17629826964177,1.71262054611987,1.46243194894308,1.06908894085982
